"Date","Entropy_1","Entropy_2","Entropy_3","Entropy_4","Entropy_5","Entropy_6","Entropy_7","Entropy_8","Entropy_9","Entropy_10","Entropy_11","Entropy_12","Entropy_13","Entropy_14","Entropy_15","Entropy_16","Entropy_17","Entropy_18","Entropy_19","Entropy_20","Entropy_21","Entropy_22","Entropy_23","Entropy_24","Entropy_25","Entropy_26","Entropy_27","Entropy_28","Entropy_29","Entropy_30","Entropy_31","Entropy_32","Entropy_33","Entropy_34","Entropy_35","Entropy_36"
Jan 2020,666,666,666,666,666,666,1.09861228866811,666,666,1.09861228866811,666,666,666,666,666,666,666,0.693147180559945,666,666,666,666,666,666,666,666,666,666,666,0.510825623765991,666,666,666,666,1.09861228866811,666
Feb 2020,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523,0.133531392624523
Mar 2020,0.107718249040243,0.0866683826456738,0.104723370048505,0.0875309924858626,0.093975193432701,0.0920649731765816,0.0876900332762814,0.0970097364404063,0.0832163060210782,0.0993724738132038,0.103017347049263,0.0936006153267947,0.093975193432701,0.0993724738132038,0.104934893178534,0.0935641322174568,0.0964602661875623,0.101506946341836,0.0859669904717234,0.0854541485410234,0.079731229708084,0.0813133558749921,0.102190940896547,0.0896121586896871,0.0997775078126653,0.0997775078126653,0.112940411180596,0.0823995317670668,0.103226043129194,0.0993724738132038,0.0771094751574786,0.110996775972024,0.0882335508650258,0.0890796300536889,0.0870113769896297,0.0907920998295358
Apr 2020,0.123323216031999,0.105052776003143,0.131927543042548,0.105052776003143,0.112348239670427,0.100514958024303,0.12498101017871,0.128342795871386,0.0944908434209225,0.107193696739487,0.120556962539109,0.102654154060083,0.1299761844556,0.114326412788473,0.111225635110224,0.1299761844556,0.121889817609037,0.121271005708102,0.107505452898143,0.102880663178044,0.0944908434209225,0.0909717782057268,0.120203088695755,0.0944908434209225,0.113659318472521,0.12163121252342,0.111225635110224,0.102947969252442,0.125345808038083,0.122961711134835,0.0909717782057268,0.112999972215784,0.119188517265118,0.123323216031999,0.122961711134835,0.113991888603115
May 2020,0.36101334553733,0.325422400434628,0.348306694268216,0.23638877806423,0.192371892647456,0.270290329739912,0.297251523467932,0.374693449441411,0.23638877806423,0.374693449441411,0.287682072451781,0.270290329739912,0.348306694268216,0.27871340246902,0.348306694268216,0.297251523467932,0.2295744416445,0.307484699747961,0.336472236621213,0.348306694268216,0.307484699747961,0.374693449441411,0.23638877806423,0.348306694268216,0.19782574332992,0.297251523467932,0.307484699747961,0.243622082657751,0.36101334553733,0.27871340246902,0.27871340246902,0.336472236621213,0.348306694268216,0.307484699747961,0.243622082657751,0.287682072451781
Jun 2020,0.405465108108164,0.405465108108164,0.42744401482694,0.470003629245736,0.251314428280906,0.462623521948113,0.367724780125317,0.328504066972036,0.300104592450338,0.336472236621213,0.405465108108164,0.328504066972036,0.470003629245736,0.470003629245736,0.336472236621213,0.313657558855042,0.300104592450338,0.550046336919272,0.367724780125317,0.351397886837889,0.44628710262842,0.328504066972036,0.42744401482694,0.405465108108164,0.424883193965266,0.42744401482694,0.405465108108164,0.405465108108164,0.470003629245736,0.328504066972036,0.300104592450338,0.424883193965266,0.241162056816888,0.313657558855042,0.470003629245736,0.405465108108164
Jul 2020,1.38629436111989,0.82098055206983,1.23214368129263,1.46633706879343,1.29928298413026,1.48160454092422,0.728238500371216,0.934309237376833,0.993251773010283,1.43508452528932,0.82098055206983,1.74919985480926,1.25276296849537,1.38629436111989,0.916290731874155,2.99573227355399,1.52605630349505,1.23214368129263,2.2512917986065,1.42711635564015,1.42711635564015,2.89037175789616,1.23214368129263,1.09861228866811,0.737598943130779,1.09861228866811,1.74919985480926,1.02961941718116,1.84582669049833,1.145132304303,1.70474809223843,0.810930216216329,0.619039208406224,1.02165124753198,0.897941593205959,1.83258146374831
Aug 2020,0.959775843813894,1.13635261665096,0.871395411966264,0.773189888233482,0.808216510344733,0.619039208406224,0.48905182421643,0.735706794978741,0.662687973075237,0.893817876022097,0.977251431663842,0.693147180559945,0.768048488733063,0.484245985961279,1.06352096885684,1.03192091416944,0.887303195000903,0.887303195000903,0.91056005716517,1.09861228866811,0.596816071621513,0.723300218730633,0.877718457087915,0.567377793270912,0.928713251872712,1.09861228866811,0.832909122935104,0.579818495252942,0.776528789498996,0.884202417322654,1.00144854021446,0.921988752988793,0.821980052402914,0.939547594038422,0.881547783430282,0.76968725768228
Sep 2020,0.543615446588982,0.50533110444835,0.521296923633286,0.586175061007777,0.549504478331102,0.449737931786153,0.405465108108164,0.516006982507988,0.394415271921579,0.526698972922281,0.490364551894651,0.479573080261886,0.345269947324742,0.445311016655364,0.659810760292354,0.547965170715447,0.49758039701597,0.447697871731437,0.312872321280339,0.502793452068726,0.524811865740731,0.463961314789773,0.619039208406224,0.271496748030764,0.47473923399157,0.591097926205775,0.577315365034824,0.508119262168248,0.413012313743547,0.51345374617226,0.377294231141468,0.58279912339108,0.280513582973168,0.491725452392571,0.463961314789773,0.467023001107598
Oct 2020,0.44628710262842,0.515309936213319,0.398907707562005,0.55206858230004,0.544004022463309,0.493086799428609,0.482157728896419,0.47398505454492,0.460651523675455,0.534082485930258,0.544727175441672,0.666829872242572,0.451985123743057,0.387765531008763,0.482157728896419,0.45783309362548,0.488097372688435,0.462241623910246,0.310154928303839,0.517943091534855,0.545916943577261,0.513175801110944,0.468644009729696,0.456758402495715,0.456758402495715,0.549107810337008,0.554561017273799,0.474208260527767,0.519578414875585,0.519875459285909,0.438913042175704,0.59783700075562,0.345604720184485,0.503905180921417,0.412109650826833,0.492476485097794
