"Date","Entropy_1","Entropy_2","Entropy_3","Entropy_4","Entropy_5","Entropy_6","Entropy_7","Entropy_8","Entropy_9","Entropy_10","Entropy_11","Entropy_12","Entropy_13","Entropy_14","Entropy_15","Entropy_16","Entropy_17","Entropy_18","Entropy_19","Entropy_20","Entropy_21","Entropy_22","Entropy_23","Entropy_24","Entropy_25","Entropy_26","Entropy_27","Entropy_28","Entropy_29","Entropy_30","Entropy_31","Entropy_32","Entropy_33","Entropy_34","Entropy_35","Entropy_36"
Jan 2020,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666
Feb 2020,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666
Mar 2020,0.379489621704904,0.444685821261446,0.455475528682826,0.405465108108164,0.492476485097794,0.393904285707088,0.379489621704904,0.336472236621213,0.370373788296894,0.367724780125317,0.510825623765991,0.553385238184787,0.303682413798222,0.271933715483642,0.492476485097794,0.364643113587909,0.492476485097794,0.455475528682826,0.455475528682826,0.381367556529104,0.444685821261446,0.370373788296894,0.510825623765991,0.475423696715075,0.455475528682826,0.528067430200497,0.418710334858185,0.303682413798222,0.53062825106217,0.405465108108164,0.381367556529104,0.379489621704904,0.346276236717834,0.519875459285909,0.464305608131098,0.464305608131098
Apr 2020,0.413975797776073,0.340926586970593,0.379931806103,0.478224462390593,0.391117659700023,0.471109212553485,0.408359466134529,0.255933374137201,0.422559541467465,0.379078352934969,0.42744401482694,0.325422400434628,0.291434422070331,0.35054935051205,0.522189382416306,0.405465108108164,0.414275737790319,0.380359186977088,0.380359186977088,0.380772495517793,0.352821374622742,0.365799851715733,0.464305608131098,0.437398155211173,0.368995428326773,0.385993004695344,0.443205436091011,0.272257602126149,0.468834722040754,0.365799851715733,0.382606970032114,0.337553902491954,0.282111027402326,0.400074259473288,0.310154928303839,0.362905493689368
May 2020,0.362601403676382,0.287682072451781,0.370203096139784,0.269719855823621,0.373376793556664,0.309085981114935,0.333491608483075,0.284542352447113,0.263989714726685,0.271496748030764,0.31605852039258,0.271783486383983,0.310823601013475,0.285342890098609,0.368268258399564,0.310154928303839,0.29940553614784,0.2892631004491,0.305885978384264,0.31605852039258,0.249970793547354,0.299242894852857,0.290802199788025,0.353863979333082,0.357378921440527,0.263087417445854,0.357749635068498,0.239870345119523,0.378535696229533,0.310596331974657,0.270926158723342,0.392042087776024,0.263814591045137,0.343834233062282,0.281412459438185,0.254234138384241
Jun 2020,0.386378642217624,0.317956836698373,0.414943852062708,0.347622465709191,0.387337723515608,0.309600758159427,0.410708958614175,0.256252709921489,0.232302448792334,0.290974798508757,0.32064484581135,0.29423947299794,0.422414666421938,0.312913550742919,0.381886363285228,0.267530257014473,0.456651215615286,0.204880341754552,0.37227955912251,0.361633390731915,0.270831382099925,0.343876630795423,0.361893859814524,0.425624942052186,0.373779289034024,0.313033663649195,0.452867347002748,0.284463530889983,0.436074357926527,0.270831382099925,0.3657504458216,0.384930505666457,0.241990351405783,0.318945010912253,0.252702353555754,0.214032963243751
Jul 2020,0.693147180559945,0.659245628884264,0.568395475587469,0.557805832690183,0.629521484679734,0.538996500732687,0.525531771155686,0.55244729845681,0.415317404551176,0.619039208406224,0.664976303593249,0.520193373769591,0.563272099138533,0.482851771723585,0.708895537528084,0.408826455810869,0.615915832623955,0.510825623765991,0.616985819594381,0.575364144903562,0.47398505454492,0.587786664902119,0.550972691779403,0.651182981460913,0.626007877722317,0.517698503053753,0.448950220047903,0.422501295260732,0.671485683778766,0.45100712855508,0.51309577230053,0.73331322228528,0.651182981460913,0.656242623624494,0.573800422927379,0.515466003322493
Aug 2020,0.54095536521802,0.632928320566891,0.575364144903562,0.680075098992593,0.646627164925052,0.553101106914229,0.714053865379259,0.628608659422374,0.533719443631843,0.639801199854653,0.659699246492405,0.46373401623214,0.58122926435596,0.635253202141043,0.679541528504167,0.517256514096281,0.635253202141043,0.58122926435596,0.475423696715075,0.559615787935423,0.417735200699979,0.532565610402397,0.621919671271578,0.508649344343395,0.596686914372383,0.545386298831458,0.60077386042893,0.612608318075933,0.693147180559945,0.477627554356395,0.673977264452225,0.547115625171191,0.666829872242572,0.707331815551902,0.512951023078304,0.575364144903562
Sep 2020,0.881008917729515,0.785353374426679,0.715126087278721,0.78845736036427,0.949576709507622,0.837396789404492,0.913547245928404,0.591855846508845,0.677879708429157,1.0307010830519,0.953279301243496,0.9107196868247,1.00276432987798,0.740901611855845,0.89199803930511,0.594056277915714,0.902497409741819,0.657879041722487,0.881008917729515,1.2856508353402,0.55467750629484,0.87875281255509,0.885038188370051,0.784118958765672,0.789539026235011,0.635988766719997,0.789539026235011,0.677562449543247,0.893817876022097,0.623467259921956,0.95225588056767,0.965791375647186,1.11514159061932,1.06995703290773,0.605285824768611,0.693147180559945
Oct 2020,1.02549002383915,0.903303536347344,0.865859878247263,0.69908191607976,1.05178098898401,0.881858535452671,1.0469879232628,0.656333207437229,0.699153204620157,1.09861228866811,0.80437281567017,0.545511181753881,1.01331470815621,0.756862994946053,1.20640885912382,0.680408154782516,1.18231130754476,0.822139300751049,0.966843011036986,1.01160091167848,0.544931236252502,0.946343076940557,0.942608040191529,1.05939157551483,0.982876336633451,0.899196298514855,0.939742392909205,0.774188390563071,0.860811579553927,0.737041374117171,0.870481195842861,1.09149482089925,0.84308732785086,1.28785428830664,0.719122666963206,0.687104866103983
