"Date","Entropy_1","Entropy_2","Entropy_3","Entropy_4","Entropy_5","Entropy_6","Entropy_7","Entropy_8","Entropy_9","Entropy_10","Entropy_11","Entropy_12","Entropy_13","Entropy_14","Entropy_15","Entropy_16","Entropy_17","Entropy_18","Entropy_19","Entropy_20","Entropy_21","Entropy_22","Entropy_23","Entropy_24","Entropy_25","Entropy_26","Entropy_27","Entropy_28","Entropy_29","Entropy_30","Entropy_31","Entropy_32","Entropy_33","Entropy_34","Entropy_35","Entropy_36"
Jan 2020,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955
Feb 2020,0.142316222180255,0.130620182417064,0.129211731480006,0.132059722013066,0.133531392624523,0.103184236235231,0.130620182417064,0.132059722013066,0.116533816255952,0.133531392624523,0.119059360015988,0.129211731480006,0.117783035656383,0.139262067333508,0.129211731480006,0.104261010324409,0.101096116871369,0.116533816255952,0.115310846510994,0.104261010324409,0.133531392624523,0.130620182417064,0.130620182417064,0.133531392624523,0.130620182417064,0.0923733201310151,0.119059360015988,0.132059722013066,0.115310846510994,0.116533816255952,0.0933319397922191,0.114113306767421,0.119059360015988,0.12648414710912,0.130620182417064,0.132059722013066
Mar 2020,0.101451447826407,0.109484232841688,0.0971637484536477,0.102505119061422,0.0814403319401745,0.081561772222065,0.102857385439708,0.103266274054711,0.0735486880228122,0.0992066500834481,0.103103872993334,0.105773653445153,0.0846659244149933,0.071458963982145,0.103342351501589,0.0949405623541734,0.0958700379882123,0.0979255371703083,0.0651393021709614,0.0650182524972155,0.0927304842517237,0.106820826754929,0.102505119061422,0.104746830459063,0.0962469480227117,0.0995944370791947,0.100577310115244,0.0632180719930676,0.0938487253973282,0.115249347787073,0.0628672780602688,0.0893798436694763,0.0841796935783794,0.106380403558572,0.0980612131762147,0.102307078170936
Apr 2020,0.0648455307270547,0.0672558760515674,0.0644268579137379,0.0601039240697055,0.05318577564247,0.0567406156304034,0.0674021632865307,0.0678521070511518,0.0480228237956023,0.0654905554827129,0.057329640434303,0.064566497469596,0.0661110251120626,0.0501166442180198,0.0607290986487923,0.0577700720644131,0.0647067438648582,0.0652405218684009,0.051402268397357,0.0579685777583186,0.0533516742502361,0.0668071437128733,0.0628163463278786,0.0653487920638402,0.0588531421680528,0.0675196522370194,0.0632245156086124,0.0530038586328015,0.0621425096271679,0.0609918734666369,0.0611205694127712,0.0651513515977102,0.0429539715321935,0.0609892716264296,0.0568407634725906,0.0578195708888262
May 2020,0.194642041181995,0.171014485879263,0.171850256926659,0.164068116484604,0.156904743809831,0.13586076707634,0.198037630183133,0.184343802174722,0.179693434387685,0.172906557859353,0.172469260350943,0.189657368284168,0.188279866377585,0.155791369284718,0.202858880142704,0.177037528647349,0.217268586871189,0.193681518583893,0.16763888000147,0.160199639706684,0.162903470936853,0.164996773136649,0.174191430710704,0.139921190723294,0.184265192002526,0.208935205312045,0.177140198051957,0.164656720614149,0.204794412646013,0.190353728491219,0.211505847234,0.208401269577006,0.125375479720915,0.197298010983512,0.165249572895307,0.201778728816513
Jun 2020,0.191234882860381,0.222284813605792,0.22143268691058,0.204032043164856,0.224008977590639,0.206614249362999,0.206336432997829,0.216340803991457,0.190518323998133,0.235936902774119,0.208693661133151,0.153611450911523,0.152016207298626,0.217168288124123,0.222299313188929,0.245891688840146,0.250294540380161,0.240535294026079,0.177771662691977,0.180997929863446,0.161755279212478,0.18641154204548,0.227463212458726,0.187496212583972,0.128873722350542,0.250826980062627,0.155791369284718,0.239601263617253,0.238947216487335,0.224851493659366,0.201778728816513,0.238275126183119,0.20604911795491,0.263371482951165,0.142354296386889,0.140265424805867
Jul 2020,0.0719604644496682,0.105011327516698,0.083381608939051,0.0988515735010836,0.1102206099,0.0579743241350843,0.0933271451123959,0.0931548643600154,0.0980261813848604,0.0821882800732593,0.0964101689153482,0.0839526024833047,0.0745771253408398,0.102942612133501,0.0798247715279642,0.0928859361928186,0.0954870301010101,0.11823277706266,0.0686214004574198,0.0855300435188697,0.0883402808396835,0.0756436092440137,0.101607795472574,0.0497571263720924,0.101975069827545,0.0695225737754989,0.115135370531952,0.0748570613644116,0.106003554781708,0.10326250799482,0.0834392995826062,0.114981756442057,0.124618332262241,0.0807736484267875,0.0771869571832108,0.116715709767907
Aug 2020,0.0768454742805738,0.111364954535061,0.0890489268140432,0.115284687674538,0.123738979409235,0.0668797684408769,0.105102000824098,0.10503472969632,0.093794851387543,0.0889878965879072,0.0961545408333665,0.0812522194202041,0.0625203569813339,0.110621879733555,0.0916463794937784,0.0924107866453223,0.100190875711605,0.12238347413286,0.0646337909894985,0.095193398302382,0.0939097010786038,0.0840177135061528,0.111225635110224,0.0624098902593217,0.100114601988057,0.083381608939051,0.117153417665546,0.0940864390846083,0.102543749189539,0.105818675825542,0.106045212706144,0.116932805488535,0.118265204684511,0.0921584762889676,0.0833188717138979,0.127752012268108
Sep 2020,0.21056476910735,0.251974799433479,0.205080845939704,0.236631011457288,0.27961501039746,0.150093879131644,0.20722809600831,0.22314355131421,0.249198305285187,0.198582077665735,0.217795944987615,0.218907673840305,0.19472206999241,0.223371056718444,0.193968062180278,0.221794326913445,0.21194522600418,0.283901349611875,0.161442530716278,0.224497036745286,0.183564565033552,0.178634431205146,0.246970887394767,0.150282203049338,0.214189295641977,0.190540291639798,0.255972098554887,0.228893998442648,0.234520238296318,0.238094951167173,0.256901034989546,0.22894739813401,0.266394827171976,0.18125260960505,0.182146287316685,0.283230554766989
Oct 2020,0.197982397203507,0.212405475716632,0.230709791697526,0.226124179452348,0.246173028780487,0.181992121772033,0.242841318336608,0.227783930870712,0.193327170630557,0.195212166625032,0.206491917721768,0.203519045805224,0.185934633478619,0.247889767399542,0.171594979055311,0.171280825048972,0.190218766617743,0.221676507144565,0.147196920862677,0.217905194652621,0.212650275598371,0.189966599846207,0.224623936484644,0.154418668573335,0.222089254959304,0.188529712658528,0.243535082005191,0.225682697832886,0.254432684585491,0.22990033377709,0.172624710330367,0.209361578567021,0.168349273598938,0.19027388498445,0.215799577058451,0.18046986027968
Nov 2020,0.147464045728197,0.156464602957656,0.157680510530783,0.193014862631728,0.170711733217906,0.142614107198842,0.170202388837766,0.166691962624083,0.131675584060137,0.162234798227217,0.185454333704224,0.136390889395545,0.116577853226689,0.203449761632417,0.118572346178278,0.126718965984872,0.147469816836426,0.150199907327846,0.0953399953948993,0.172002800592579,0.19424374143461,0.118195167319548,0.180250532115111,0.133144320817871,0.17483731843598,0.134436779739335,0.175608074148295,0.176113758877686,0.182687924264622,0.166664947153739,0.181648794467733,0.150150573225121,0.127124048049522,0.137165557738742,0.139262067333508,0.141724348264797
Dec 2020,0.179858105647222,0.221511785926304,0.177915553212495,0.229213235211098,0.184930821157568,0.141110631574555,0.219942394361597,0.189796809630343,0.177411768587805,0.188299894187631,0.189421581213942,0.152558181923686,0.143319982698978,0.194618275935103,0.132619307433347,0.166875592917936,0.137127738943909,0.187501797171627,0.0955384361899103,0.229052321127226,0.221519148827248,0.128475477639981,0.19299140064751,0.166504252024834,0.187684665749699,0.146668579872369,0.191646992289507,0.185603263340031,0.194452603029629,0.183467114304496,0.187020643698537,0.165795204899754,0.161903942891462,0.167347330242147,0.186130811409089,0.199941699621593
