"Date","Entropy_1","Entropy_2","Entropy_3","Entropy_4","Entropy_5","Entropy_6","Entropy_7","Entropy_8","Entropy_9","Entropy_10","Entropy_11","Entropy_12","Entropy_13","Entropy_14","Entropy_15","Entropy_16","Entropy_17","Entropy_18","Entropy_19","Entropy_20","Entropy_21","Entropy_22","Entropy_23","Entropy_24","Entropy_25","Entropy_26","Entropy_27","Entropy_28","Entropy_29","Entropy_30","Entropy_31","Entropy_32","Entropy_33","Entropy_34","Entropy_35","Entropy_36"
Jan 2020,1.38629436111989,666,666,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0.916290731874155,666,666,666,0.847297860387204,666,666,666,0.847297860387204,666,666,666,666,666,666,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0.693147180559945,0.470003629245736,1.38629436111989,1.38629436111989,666,1.09861228866811,0.336472236621213,666,666,0.693147180559945
Mar 2020,0.119433473396927,0.118650714669606,0.124703478500957,0.131045684160949,0.110821083903695,0.126610949779949,0.118529901521989,0.117022455405669,0.113259603064566,0.119407731383385,0.115952814980772,0.118541555495536,0.118106922298891,0.0792581981300378,0.110720405978071,0.124527323158591,0.108409298507185,0.0994998315229749,0.0820203887814743,0.087321695068148,0.112680983772488,0.0966892525965839,0.122639771769333,0.128309448643371,0.129598250877686,0.125742517245995,0.123590952919272,0.0817318972643811,0.11799876211607,0.118650714669606,0.0909717782057268,0.0947191382875623,0.118432597225179,0.0964923128475018,0.101843903185248,0.122791211611415
Apr 2020,0.125649169695044,0.11976198745811,0.10769649481021,0.124093936009222,0.101448491188459,0.0996298409488413,0.125889095798955,0.117602936601417,0.109584807596918,0.103605989328481,0.115616187571293,0.108234080853558,0.117963687811152,0.0976751789358228,0.119670591832287,0.10850327178015,0.111097673327969,0.106240832628766,0.097382275147553,0.100311821197847,0.117511333440339,0.0941784778869627,0.121431343241859,0.125746828947522,0.123671000490443,0.13031578900314,0.118144895620527,0.0994795482193107,0.113619003207141,0.126321556057773,0.115691270080799,0.114169009315827,0.1204228806194,0.102168174558853,0.111946355862143,0.109562202511526
May 2020,0.224444223511451,0.187760047424893,0.22825865198098,0.194156014440957,0.217168288124123,0.181643820407457,0.20123871592616,0.166146917984685,0.238999893812393,0.165514438477573,0.212606046011424,0.202558913545826,0.196563913509498,0.185027918391698,0.181650640968721,0.212112467881936,0.210805594336294,0.172371225940786,0.163887855105117,0.173634565980485,0.202524264111474,0.191956868777627,0.21517872195173,0.195973645962282,0.146428633733348,0.241638133950374,0.246653558810563,0.140980216637513,0.222277375426361,0.217168288124123,0.173000583850893,0.172058265247742,0.17538052743972,0.190518323998133,0.221461465131225,0.191055236762709
Jun 2020,0.582605306160122,0.477627554356395,0.63907995928967,0.610909082322973,0.515164025364589,0.418710334858185,0.462623521948113,0.493657820143625,0.533298479618049,0.667171694156685,0.576887374444083,0.411296028418958,0.531879032963823,0.523248143764548,0.653926467406664,0.584933595919713,0.748717031714756,0.493657820143625,0.606135803570315,0.626897795018745,0.450201001949556,0.707331815551902,0.652873281422005,0.576887374444083,0.405465108108164,0.510825623765991,0.601579987034455,0.524070850516011,0.665748206371831,0.603916046832003,0.460524885291192,0.617161273582023,0.49740260343385,0.735111379658978,0.584933595919713,0.542864977510607
Jul 2020,0.324151752233172,0.374309940328369,0.372809145134112,0.182321556793955,0.256619480510599,0.297576146096979,0.304211374402992,0.226184607889989,0.316431485737767,0.368193713310933,0.382427440041147,0.181567124468469,0.273624332961549,0.334799995428851,0.343876630795423,0.291580712867438,0.409675640644508,0.334799995428851,0.325108477970898,0.278279719773391,0.314493329902438,0.359719086319961,0.362114667234551,0.313446209387912,0.186190033571875,0.32216824852295,0.285018955032297,0.218156009803171,0.318955865198882,0.284975710854038,0.353139289106425,0.294452579018992,0.240429187601235,0.229185865770172,0.270699299822635,0.328969075118058
Aug 2020,0.398763895093216,0.269004795962757,0.374258572287351,0.286088446616503,0.311981216612917,0.283321312320349,0.373146316852997,0.205161048763777,0.350895563582318,0.310588438660688,0.432762088313835,0.220828735465758,0.225760212205381,0.386670981113568,0.343801741002526,0.309188277672745,0.299986256257075,0.335260849434916,0.384219999494428,0.245717873352749,0.234290630657384,0.362529963248213,0.3616970343278,0.22314355131421,0.264124311856427,0.327016474568423,0.369119869637301,0.219954680660061,0.37568327630254,0.240628068445146,0.261785728148202,0.294666966973732,0.20861131095593,0.302070809903881,0.277012143127084,0.362981902476416
Sep 2020,0.314157746435809,0.33085424431699,0.288066613890859,0.303380981994885,0.286103540158731,0.272007770358338,0.330293509740021,0.250315925951317,0.258381595503998,0.249126795940217,0.298697132682458,0.27163790125282,0.171132948237987,0.296346955337505,0.302009519859872,0.268531736161186,0.234637930739945,0.287287672919948,0.304708815211249,0.172496274965851,0.189722145612126,0.223999105337593,0.353640040243578,0.151898426622933,0.295392210877748,0.323116445439657,0.287296790227789,0.26283607386525,0.263880564985455,0.192783330628985,0.305212401856778,0.229391796578149,0.277914462073728,0.280336205280165,0.285739192493426,0.296346955337505
Oct 2020,0.416448743242128,0.447105665152481,0.556050721770927,0.5152754000626,0.453017648357246,0.360535676552848,0.441832752279039,0.380033670216361,0.353549497439406,0.403941878567643,0.447981114389675,0.32249414065554,0.414514943628082,0.366639239419499,0.47117848741886,0.36927533974487,0.41395031000383,0.313710244506117,0.380033670216361,0.446159298934719,0.278643921836719,0.446162484271974,0.492290973549168,0.300104592450338,0.389512626246286,0.345659439247709,0.47285902584214,0.342366163309991,0.345188615102904,0.341019046866179,0.451274644139459,0.426206592414981,0.493961817713986,0.446038624555331,0.410007129542665,0.465586838287146
Nov 2020,0.331102066446619,0.501167302030018,0.502663862600357,0.464280029085451,0.406300181225586,0.330821565112399,0.444936279487461,0.423937505743607,0.411914029939488,0.442522342627026,0.485014145331955,0.330193645747366,0.462556906353378,0.414912246999574,0.489428411030709,0.461171328551219,0.44855923503999,0.267929230545022,0.36160205701213,0.395879932708999,0.429741610895967,0.515309936213319,0.531879032963823,0.361134260135497,0.363911268307249,0.383254311670218,0.433635985074861,0.412187822503041,0.331821819977674,0.39873107592682,0.470003629245736,0.439863763210712,0.389622110794775,0.397180056574058,0.468068181496345,0.445117242346463
Dec 2020,0.438801528375756,0.595590890393701,0.459117821600485,0.509984226997799,0.44393138893596,0.373371511926964,0.439885331994644,0.43599037032178,0.393595532552781,0.4099460715432,0.37817202405913,0.404970425931369,0.403991268489864,0.424940640468226,0.52286360232547,0.491291812794481,0.35780824906074,0.330263179074281,0.390175044510172,0.427180675018314,0.365474319477956,0.507464276063286,0.504994703455197,0.442895778647082,0.355832483905754,0.478002851471012,0.477061663416769,0.427744510647301,0.339187784793696,0.435594849560194,0.421493068041917,0.534082485930258,0.458365759793597,0.479921735039083,0.493948291085126,0.500146396627061
Jan 2021,0.494422541057772,0.496622673587997,0.457601928484154,0.495974572579562,0.505977475099773,0.408459762752574,0.532478553365473,0.508978638798223,0.373457355340882,0.400126067128744,0.510105940395597,0.462949675719962,0.387254243776471,0.428375862918428,0.51738302431215,0.500926683455261,0.387584682830316,0.364712081483381,0.423153089727483,0.458218338742448,0.41883025639538,0.448451981666124,0.511548951103134,0.354446228743392,0.327406921824177,0.489638390546547,0.452967442093168,0.481635645448235,0.390226320367811,0.453651225143555,0.412703802692548,0.498211183943552,0.502690275964221,0.496961326794206,0.533190072658216,0.483787385249818
Feb 2021,0.381921260721666,0.422667886344793,0.373502757405206,0.448751353586076,0.343312446469122,0.352730827719385,0.508004747424349,0.473676836764605,0.411190602127651,0.388410207081376,0.496479303229763,0.293690424667895,0.422129635548083,0.356760337389107,0.569834176894101,0.371236229057553,0.368935434026214,0.32912226478248,0.333576202161561,0.417140139688668,0.422154120838014,0.488664051963138,0.448628405008318,0.386250543163539,0.369171387426512,0.441632090093155,0.396496438125404,0.480697661473949,0.497761304938264,0.367982014853424,0.335061467518195,0.361445426266898,0.482789191542707,0.488574041120862,0.393561933745793,0.415948954318515
Mar 2021,0.174856303257616,0.183368129364626,0.168633130133378,0.182664433533127,0.1792704222512,0.185013905940233,0.204534165409671,0.199155034948488,0.183989613894652,0.176769985015431,0.194440384593899,0.13475901928561,0.212992941450994,0.127132182156185,0.175561313901947,0.173030603227038,0.11875462724195,0.101453170468907,0.151262223142269,0.180943196823833,0.16730254344358,0.186815946381794,0.197874623565206,0.195674561372522,0.158693220314633,0.199007638148157,0.152704916935634,0.191037184591935,0.185643129289378,0.172965801728491,0.131613567189945,0.199015396702386,0.222000040612131,0.219640769294318,0.17539180883726,0.19928445368757
Apr 2021,0.16431568800472,0.195431880551938,0.157228760888468,0.198394390800546,0.18446863222962,0.144036869425809,0.23706646567619,0.205703509176805,0.214063909090762,0.169118301880838,0.179133456325309,0.136238168874328,0.204347005363708,0.126663843757964,0.167045986611962,0.177157438521684,0.117320791120798,0.096836455724941,0.165793703411667,0.18592619318508,0.158191089364263,0.165939455444638,0.200900187139096,0.189910292883585,0.158700689529597,0.17244194979951,0.159067733030516,0.191219753354579,0.188303202486502,0.15217605458536,0.135536902099374,0.186293334063838,0.188324982164036,0.216983390395389,0.164271226556453,0.196007713104941
May 2021,0.246497406689028,0.324608902838393,0.263150997702,0.309964760004322,0.279185378878962,0.240223741586748,0.306072744964875,0.33495759479681,0.206014669051243,0.26314678546045,0.287544851182269,0.229749772582093,0.341639768981091,0.263999587808222,0.301015603321246,0.302943131674668,0.2261969888011,0.228248207625893,0.261209339409237,0.266593840068668,0.257537223719175,0.287960120555894,0.333571705667702,0.31861237314314,0.212284807979334,0.281715219252787,0.347305675907415,0.344511351533394,0.312598423716315,0.321641192994235,0.200716103567506,0.320628207771355,0.263643432769995,0.368098804160722,0.288381715662298,0.346840264760641
